Entity,Code,Year,Income classifications (World Bank (2017)),primary_key
Eritrea,ERI,2005,Low income,ERI_2005
Eritrea,ERI,2006,Low income,ERI_2006
Eritrea,ERI,2007,Low income,ERI_2007
Eritrea,ERI,2008,Low income,ERI_2008
Eritrea,ERI,2009,Low income,ERI_2009
Eritrea,ERI,2010,Low income,ERI_2010
Eritrea,ERI,2011,Low income,ERI_2011
Eritrea,ERI,2012,Low income,ERI_2012
Eritrea,ERI,2013,Low income,ERI_2013
Eritrea,ERI,2014,Low income,ERI_2014
Eritrea,ERI,2015,Low income,ERI_2015
Eritrea,ERI,2016,Low income,ERI_2016
Estonia,EST,1987,Not categorized,EST_1987
Estonia,EST,1988,Not categorized,EST_1988
Estonia,EST,1989,Not categorized,EST_1989
Estonia,EST,1990,Upper-middle income,EST_1990
Estonia,EST,1991,Upper-middle income,EST_1991
Estonia,EST,1992,Upper-middle income,EST_1992
Estonia,EST,1993,Upper-middle income,EST_1993
Estonia,EST,1994,Lower-middle income,EST_1994
Estonia,EST,1995,Lower-middle income,EST_1995
Estonia,EST,1996,Lower-middle income,EST_1996
Estonia,EST,1997,Upper-middle income,EST_1997
Estonia,EST,1998,Upper-middle income,EST_1998
Estonia,EST,1999,Upper-middle income,EST_1999
Estonia,EST,2000,Upper-middle income,EST_2000
Estonia,EST,2001,Upper-middle income,EST_2001
Estonia,EST,2002,Upper-middle income,EST_2002
Estonia,EST,2003,Upper-middle income,EST_2003
Estonia,EST,2004,Upper-middle income,EST_2004
Estonia,EST,2005,Upper-middle income,EST_2005
Estonia,EST,2006,High income,EST_2006
Estonia,EST,2007,High income,EST_2007
Estonia,EST,2008,High income,EST_2008
Estonia,EST,2009,High income,EST_2009
Estonia,EST,2010,High income,EST_2010
Estonia,EST,2011,High income,EST_2011
Estonia,EST,2012,High income,EST_2012
Estonia,EST,2013,High income,EST_2013
Estonia,EST,2014,High income,EST_2014
Estonia,EST,2015,High income,EST_2015
Estonia,EST,2016,High income,EST_2016
Ethiopia,ETH,1987,Low income,ETH_1987
Ethiopia,ETH,1988,Low income,ETH_1988
Ethiopia,ETH,1989,Low income,ETH_1989
Ethiopia,ETH,1990,Low income,ETH_1990
Ethiopia,ETH,1991,Low income,ETH_1991
Ethiopia,ETH,1992,Low income,ETH_1992
Ethiopia,ETH,1993,Low income,ETH_1993
Ethiopia,ETH,1994,Low income,ETH_1994
Ethiopia,ETH,1995,Low income,ETH_1995
Ethiopia,ETH,1996,Low income,ETH_1996
Ethiopia,ETH,1997,Low income,ETH_1997
Ethiopia,ETH,1998,Low income,ETH_1998
Ethiopia,ETH,1999,Low income,ETH_1999
Ethiopia,ETH,2000,Low income,ETH_2000
Ethiopia,ETH,2001,Low income,ETH_2001
Ethiopia,ETH,2002,Low income,ETH_2002
Ethiopia,ETH,2003,Low income,ETH_2003
Ethiopia,ETH,2004,Low income,ETH_2004
Ethiopia,ETH,2005,Low income,ETH_2005
Ethiopia,ETH,2006,Low income,ETH_2006
Ethiopia,ETH,2007,Low income,ETH_2007
Ethiopia,ETH,2008,Low income,ETH_2008
Ethiopia,ETH,2009,Low income,ETH_2009
Ethiopia,ETH,2010,Low income,ETH_2010
Ethiopia,ETH,2011,Low income,ETH_2011
Ethiopia,ETH,2012,Low income,ETH_2012
Ethiopia,ETH,2013,Low income,ETH_2013
Ethiopia,ETH,2014,Low income,ETH_2014
Ethiopia,ETH,2015,Low income,ETH_2015
Ethiopia,ETH,2016,Low income,ETH_2016
Faeroe Islands,FRO,1987,High income,FRO_1987
Faeroe Islands,FRO,1988,High income,FRO_1988
Faeroe Islands,FRO,1989,High income,FRO_1989
Faeroe Islands,FRO,1990,High income,FRO_1990
Faeroe Islands,FRO,1991,High income,FRO_1991
Faeroe Islands,FRO,1992,High income,FRO_1992
Faeroe Islands,FRO,1993,High income,FRO_1993
Faeroe Islands,FRO,1994,High income,FRO_1994
Faeroe Islands,FRO,1995,High income,FRO_1995
Faeroe Islands,FRO,1996,High income,FRO_1996
Faeroe Islands,FRO,1997,High income,FRO_1997
Faeroe Islands,FRO,1998,High income,FRO_1998
Faeroe Islands,FRO,1999,High income,FRO_1999
Faeroe Islands,FRO,2000,High income,FRO_2000
Faeroe Islands,FRO,2001,High income,FRO_2001
Faeroe Islands,FRO,2002,High income,FRO_2002
Faeroe Islands,FRO,2003,High income,FRO_2003
Faeroe Islands,FRO,2004,High income,FRO_2004
Faeroe Islands,FRO,2005,High income,FRO_2005
Faeroe Islands,FRO,2006,High income,FRO_2006
Faeroe Islands,FRO,2007,High income,FRO_2007
Faeroe Islands,FRO,2008,High income,FRO_2008
Faeroe Islands,FRO,2009,High income,FRO_2009
Faeroe Islands,FRO,2010,High income,FRO_2010
Faeroe Islands,FRO,2011,High income,FRO_2011
Faeroe Islands,FRO,2012,High income,FRO_2012
Faeroe Islands,FRO,2013,High income,FRO_2013
Faeroe Islands,FRO,2014,High income,FRO_2014
Faeroe Islands,FRO,2015,High income,FRO_2015
Faeroe Islands,FRO,2016,High income,FRO_2016
Fiji,FJI,1987,Lower-middle income,FJI_1987
Fiji,FJI,1988,Lower-middle income,FJI_1988
Fiji,FJI,1989,Lower-middle income,FJI_1989
Fiji,FJI,1990,Lower-middle income,FJI_1990
Fiji,FJI,1991,Lower-middle income,FJI_1991
Fiji,FJI,1992,Lower-middle income,FJI_1992
Fiji,FJI,1993,Lower-middle income,FJI_1993
Fiji,FJI,1994,Lower-middle income,FJI_1994
Fiji,FJI,1995,Lower-middle income,FJI_1995
Fiji,FJI,1996,Lower-middle income,FJI_1996
Fiji,FJI,1997,Lower-middle income,FJI_1997
Fiji,FJI,1998,Lower-middle income,FJI_1998
Fiji,FJI,1999,Lower-middle income,FJI_1999
Fiji,FJI,2000,Lower-middle income,FJI_2000
Fiji,FJI,2001,Lower-middle income,FJI_2001
Fiji,FJI,2002,Lower-middle income,FJI_2002
Fiji,FJI,2003,Lower-middle income,FJI_2003
Fiji,FJI,2004,Lower-middle income,FJI_2004
Fiji,FJI,2005,Lower-middle income,FJI_2005
Fiji,FJI,2006,Lower-middle income,FJI_2006
Fiji,FJI,2007,Upper-middle income,FJI_2007
Fiji,FJI,2008,Upper-middle income,FJI_2008
Fiji,FJI,2009,Upper-middle income,FJI_2009
Fiji,FJI,2010,Lower-middle income,FJI_2010
Fiji,FJI,2011,Lower-middle income,FJI_2011
Fiji,FJI,2012,Upper-middle income,FJI_2012
Fiji,FJI,2013,Upper-middle income,FJI_2013
Fiji,FJI,2014,Upper-middle income,FJI_2014
Fiji,FJI,2015,Upper-middle income,FJI_2015
Fiji,FJI,2016,Upper-middle income,FJI_2016
Finland,FIN,1987,High income,FIN_1987
Finland,FIN,1988,High income,FIN_1988
Finland,FIN,1989,High income,FIN_1989
Finland,FIN,1990,High income,FIN_1990
Finland,FIN,1991,High income,FIN_1991
Finland,FIN,1992,High income,FIN_1992
Finland,FIN,1993,High income,FIN_1993
Finland,FIN,1994,High income,FIN_1994
Finland,FIN,1995,High income,FIN_1995
Finland,FIN,1996,High income,FIN_1996
Finland,FIN,1997,High income,FIN_1997
Finland,FIN,1998,High income,FIN_1998
Finland,FIN,1999,High income,FIN_1999
Finland,FIN,2000,High income,FIN_2000
Finland,FIN,2001,High income,FIN_2001
Finland,FIN,2002,High income,FIN_2002
Finland,FIN,2003,High income,FIN_2003
Finland,FIN,2004,High income,FIN_2004
Finland,FIN,2005,High income,FIN_2005
Finland,FIN,2006,High income,FIN_2006
Finland,FIN,2007,High income,FIN_2007
Finland,FIN,2008,High income,FIN_2008
Finland,FIN,2009,High income,FIN_2009
Finland,FIN,2010,High income,FIN_2010
Finland,FIN,2011,High income,FIN_2011
Finland,FIN,2012,High income,FIN_2012
Finland,FIN,2013,High income,FIN_2013
Finland,FIN,2014,High income,FIN_2014
Finland,FIN,2015,High income,FIN_2015
Finland,FIN,2016,High income,FIN_2016
France,FRA,1987,High income,FRA_1987
France,FRA,1988,High income,FRA_1988
France,FRA,1989,High income,FRA_1989
France,FRA,1990,High income,FRA_1990
France,FRA,1991,High income,FRA_1991
France,FRA,1992,High income,FRA_1992
France,FRA,1993,High income,FRA_1993
France,FRA,1994,High income,FRA_1994
France,FRA,1995,High income,FRA_1995
France,FRA,1996,High income,FRA_1996
France,FRA,1997,High income,FRA_1997
France,FRA,1998,High income,FRA_1998
France,FRA,1999,High income,FRA_1999
France,FRA,2000,High income,FRA_2000
France,FRA,2001,High income,FRA_2001
France,FRA,2002,High income,FRA_2002
France,FRA,2003,High income,FRA_2003
France,FRA,2004,High income,FRA_2004
France,FRA,2005,High income,FRA_2005
France,FRA,2006,High income,FRA_2006
France,FRA,2007,High income,FRA_2007
France,FRA,2008,High income,FRA_2008
France,FRA,2009,High income,FRA_2009
France,FRA,2010,High income,FRA_2010
France,FRA,2011,High income,FRA_2011
France,FRA,2012,High income,FRA_2012
France,FRA,2013,High income,FRA_2013
France,FRA,2014,High income,FRA_2014
France,FRA,2015,High income,FRA_2015
France,FRA,2016,High income,FRA_2016
French Polynesia,PYF,1987,Not categorized,PYF_1987
French Polynesia,PYF,1988,Not categorized,PYF_1988
French Polynesia,PYF,1989,Not categorized,PYF_1989
French Polynesia,PYF,1990,High income,PYF_1990
French Polynesia,PYF,1991,High income,PYF_1991
French Polynesia,PYF,1992,High income,PYF_1992
French Polynesia,PYF,1993,High income,PYF_1993
French Polynesia,PYF,1994,High income,PYF_1994
French Polynesia,PYF,1995,High income,PYF_1995
French Polynesia,PYF,1996,High income,PYF_1996
French Polynesia,PYF,1997,High income,PYF_1997
French Polynesia,PYF,1998,High income,PYF_1998
French Polynesia,PYF,1999,High income,PYF_1999
French Polynesia,PYF,2000,High income,PYF_2000
French Polynesia,PYF,2001,High income,PYF_2001
French Polynesia,PYF,2002,High income,PYF_2002
French Polynesia,PYF,2003,High income,PYF_2003
French Polynesia,PYF,2004,High income,PYF_2004
French Polynesia,PYF,2005,High income,PYF_2005
French Polynesia,PYF,2006,High income,PYF_2006
French Polynesia,PYF,2007,High income,PYF_2007
French Polynesia,PYF,2008,High income,PYF_2008
French Polynesia,PYF,2009,High income,PYF_2009
French Polynesia,PYF,2010,High income,PYF_2010
French Polynesia,PYF,2011,High income,PYF_2011
French Polynesia,PYF,2012,High income,PYF_2012
French Polynesia,PYF,2013,High income,PYF_2013
French Polynesia,PYF,2014,High income,PYF_2014
French Polynesia,PYF,2015,High income,PYF_2015
French Polynesia,PYF,2016,High income,PYF_2016
Gabon,GAB,1987,Upper-middle income,GAB_1987
Gabon,GAB,1988,Upper-middle income,GAB_1988
Gabon,GAB,1989,Upper-middle income,GAB_1989
Gabon,GAB,1990,Upper-middle income,GAB_1990
Gabon,GAB,1991,Upper-middle income,GAB_1991
Gabon,GAB,1992,Upper-middle income,GAB_1992
Gabon,GAB,1993,Upper-middle income,GAB_1993
Gabon,GAB,1994,Upper-middle income,GAB_1994
Gabon,GAB,1995,Upper-middle income,GAB_1995
Gabon,GAB,1996,Upper-middle income,GAB_1996
Gabon,GAB,1997,Upper-middle income,GAB_1997
Gabon,GAB,1998,Upper-middle income,GAB_1998
Gabon,GAB,1999,Upper-middle income,GAB_1999
Gabon,GAB,2000,Upper-middle income,GAB_2000
Gabon,GAB,2001,Upper-middle income,GAB_2001
Gabon,GAB,2002,Upper-middle income,GAB_2002
Gabon,GAB,2003,Upper-middle income,GAB_2003
Gabon,GAB,2004,Upper-middle income,GAB_2004
Gabon,GAB,2005,Upper-middle income,GAB_2005
Gabon,GAB,2006,Upper-middle income,GAB_2006
Gabon,GAB,2007,Upper-middle income,GAB_2007
Gabon,GAB,2008,Upper-middle income,GAB_2008
Gabon,GAB,2009,Upper-middle income,GAB_2009
Gabon,GAB,2010,Upper-middle income,GAB_2010
Gabon,GAB,2011,Upper-middle income,GAB_2011
Gabon,GAB,2012,Upper-middle income,GAB_2012
Gabon,GAB,2013,Upper-middle income,GAB_2013
Gabon,GAB,2014,Upper-middle income,GAB_2014
Gabon,GAB,2015,Upper-middle income,GAB_2015
Gabon,GAB,2016,Upper-middle income,GAB_2016
Gambia,GMB,1987,Low income,GMB_1987
Gambia,GMB,1988,Low income,GMB_1988
Gambia,GMB,1989,Low income,GMB_1989
Gambia,GMB,1990,Low income,GMB_1990
Gambia,GMB,1991,Low income,GMB_1991
Gambia,GMB,1992,Low income,GMB_1992
Gambia,GMB,1993,Low income,GMB_1993
Gambia,GMB,1994,Low income,GMB_1994
Gambia,GMB,1995,Low income,GMB_1995
Gambia,GMB,1996,Low income,GMB_1996
Gambia,GMB,1997,Low income,GMB_1997
Gambia,GMB,1998,Low income,GMB_1998
Gambia,GMB,1999,Low income,GMB_1999
Gambia,GMB,2000,Low income,GMB_2000
Gambia,GMB,2001,Low income,GMB_2001
Gambia,GMB,2002,Low income,GMB_2002
Gambia,GMB,2003,Low income,GMB_2003
Gambia,GMB,2004,Low income,GMB_2004
Gambia,GMB,2005,Low income,GMB_2005
Gambia,GMB,2006,Low income,GMB_2006
Gambia,GMB,2007,Low income,GMB_2007
Gambia,GMB,2008,Low income,GMB_2008
Gambia,GMB,2009,Low income,GMB_2009
Gambia,GMB,2010,Low income,GMB_2010
Gambia,GMB,2011,Low income,GMB_2011
Gambia,GMB,2012,Low income,GMB_2012
Gambia,GMB,2013,Low income,GMB_2013
Gambia,GMB,2014,Low income,GMB_2014
Gambia,GMB,2015,Low income,GMB_2015
Gambia,GMB,2016,Low income,GMB_2016
Georgia,GEO,1987,Not categorized,GEO_1987
Georgia,GEO,1988,Not categorized,GEO_1988
Georgia,GEO,1989,Not categorized,GEO_1989
Georgia,GEO,1990,Upper-middle income,GEO_1990
Georgia,GEO,1991,Lower-middle income,GEO_1991
Georgia,GEO,1992,Lower-middle income,GEO_1992
Georgia,GEO,1993,Low income,GEO_1993
Georgia,GEO,1994,Low income,GEO_1994
Georgia,GEO,1995,Low income,GEO_1995
Georgia,GEO,1996,Lower-middle income,GEO_1996
Georgia,GEO,1997,Lower-middle income,GEO_1997
Georgia,GEO,1998,Lower-middle income,GEO_1998
Georgia,GEO,1999,Low income,GEO_1999
Georgia,GEO,2000,Low income,GEO_2000
Georgia,GEO,2001,Low income,GEO_2001
Georgia,GEO,2002,Low income,GEO_2002
Georgia,GEO,2003,Lower-middle income,GEO_2003
Georgia,GEO,2004,Lower-middle income,GEO_2004
Georgia,GEO,2005,Lower-middle income,GEO_2005
Georgia,GEO,2006,Lower-middle income,GEO_2006
Georgia,GEO,2007,Lower-middle income,GEO_2007
Georgia,GEO,2008,Lower-middle income,GEO_2008
Georgia,GEO,2009,Lower-middle income,GEO_2009
Georgia,GEO,2010,Lower-middle income,GEO_2010
Georgia,GEO,2011,Lower-middle income,GEO_2011
Georgia,GEO,2012,Lower-middle income,GEO_2012
Georgia,GEO,2013,Lower-middle income,GEO_2013
Georgia,GEO,2014,Lower-middle income,GEO_2014
Georgia,GEO,2015,Upper-middle income,GEO_2015
Georgia,GEO,2016,Lower-middle income,GEO_2016
Germany,DEU,1987,High income,DEU_1987
Germany,DEU,1988,High income,DEU_1988
Germany,DEU,1989,High income,DEU_1989
Germany,DEU,1990,High income,DEU_1990
Germany,DEU,1991,High income,DEU_1991
Germany,DEU,1992,High income,DEU_1992
Germany,DEU,1993,High income,DEU_1993
Germany,DEU,1994,High income,DEU_1994
Germany,DEU,1995,High income,DEU_1995
Germany,DEU,1996,High income,DEU_1996
Germany,DEU,1997,High income,DEU_1997
Germany,DEU,1998,High income,DEU_1998
Germany,DEU,1999,High income,DEU_1999
Germany,DEU,2000,High income,DEU_2000
Germany,DEU,2001,High income,DEU_2001
Germany,DEU,2002,High income,DEU_2002
Germany,DEU,2003,High income,DEU_2003
Germany,DEU,2004,High income,DEU_2004
Germany,DEU,2005,High income,DEU_2005
Germany,DEU,2006,High income,DEU_2006
Germany,DEU,2007,High income,DEU_2007
Germany,DEU,2008,High income,DEU_2008
Germany,DEU,2009,High income,DEU_2009
Germany,DEU,2010,High income,DEU_2010
Germany,DEU,2011,High income,DEU_2011
Germany,DEU,2012,High income,DEU_2012
Germany,DEU,2013,High income,DEU_2013
Germany,DEU,2014,High income,DEU_2014
Germany,DEU,2015,High income,DEU_2015
Germany,DEU,2016,High income,DEU_2016
Ghana,GHA,1987,Low income,GHA_1987
Ghana,GHA,1988,Low income,GHA_1988
Ghana,GHA,1989,Low income,GHA_1989
Ghana,GHA,1990,Low income,GHA_1990
Ghana,GHA,1991,Low income,GHA_1991
Ghana,GHA,1992,Low income,GHA_1992
Ghana,GHA,1993,Low income,GHA_1993
Ghana,GHA,1994,Low income,GHA_1994
Ghana,GHA,1995,Low income,GHA_1995
Ghana,GHA,1996,Low income,GHA_1996
Ghana,GHA,1997,Low income,GHA_1997
Ghana,GHA,1998,Low income,GHA_1998
Ghana,GHA,1999,Low income,GHA_1999
Ghana,GHA,2000,Low income,GHA_2000
Ghana,GHA,2001,Low income,GHA_2001
Ghana,GHA,2002,Low income,GHA_2002
Ghana,GHA,2003,Low income,GHA_2003
Ghana,GHA,2004,Low income,GHA_2004
Ghana,GHA,2005,Low income,GHA_2005
Ghana,GHA,2006,Low income,GHA_2006
Ghana,GHA,2007,Low income,GHA_2007
Ghana,GHA,2008,Low income,GHA_2008
Ghana,GHA,2009,Low income,GHA_2009
Ghana,GHA,2010,Lower-middle income,GHA_2010
Ghana,GHA,2011,Lower-middle income,GHA_2011
Ghana,GHA,2012,Lower-middle income,GHA_2012
Ghana,GHA,2013,Lower-middle income,GHA_2013
Ghana,GHA,2014,Lower-middle income,GHA_2014
Ghana,GHA,2015,Lower-middle income,GHA_2015
Ghana,GHA,2016,Lower-middle income,GHA_2016
Gibraltar,GIB,1987,Upper-middle income,GIB_1987
Gibraltar,GIB,1988,Upper-middle income,GIB_1988
Gibraltar,GIB,1989,Upper-middle income,GIB_1989
Gibraltar,GIB,1990,Upper-middle income,GIB_1990
Gibraltar,GIB,1991,Upper-middle income,GIB_1991
Gibraltar,GIB,1992,Upper-middle income,GIB_1992
Gibraltar,GIB,1993,Upper-middle income,GIB_1993
Gibraltar,GIB,1994,Not categorized,GIB_1994
Gibraltar,GIB,1995,Not categorized,GIB_1995
Gibraltar,GIB,1996,Not categorized,GIB_1996
Gibraltar,GIB,1997,Not categorized,GIB_1997
Gibraltar,GIB,1998,Not categorized,GIB_1998
Gibraltar,GIB,1999,Not categorized,GIB_1999
Gibraltar,GIB,2000,Not categorized,GIB_2000
Gibraltar,GIB,2001,Not categorized,GIB_2001
Gibraltar,GIB,2002,Not categorized,GIB_2002
Gibraltar,GIB,2003,Not categorized,GIB_2003
Gibraltar,GIB,2004,Not categorized,GIB_2004
Gibraltar,GIB,2005,Not categorized,GIB_2005
Gibraltar,GIB,2006,Not categorized,GIB_2006
Gibraltar,GIB,2007,Not categorized,GIB_2007
Gibraltar,GIB,2008,Not categorized,GIB_2008
Gibraltar,GIB,2009,High income,GIB_2009
Gibraltar,GIB,2010,High income,GIB_2010
Gibraltar,GIB,2011,Not categorized,GIB_2011
Gibraltar,GIB,2012,Not categorized,GIB_2012
Gibraltar,GIB,2013,Not categorized,GIB_2013
Gibraltar,GIB,2014,Not categorized,GIB_2014
Gibraltar,GIB,2015,High income,GIB_2015
Gibraltar,GIB,2016,High income,GIB_2016
Greece,GRC,1987,Upper-middle income,GRC_1987
Greece,GRC,1988,Upper-middle income,GRC_1988
Greece,GRC,1989,Upper-middle income,GRC_1989
Greece,GRC,1990,Upper-middle income,GRC_1990
Greece,GRC,1991,Upper-middle income,GRC_1991
Greece,GRC,1992,Upper-middle income,GRC_1992
Greece,GRC,1993,Upper-middle income,GRC_1993
Greece,GRC,1994,Upper-middle income,GRC_1994
Greece,GRC,1995,Upper-middle income,GRC_1995
Greece,GRC,1996,High income,GRC_1996
Greece,GRC,1997,High income,GRC_1997
Greece,GRC,1998,High income,GRC_1998
Greece,GRC,1999,High income,GRC_1999
Greece,GRC,2000,High income,GRC_2000
Greece,GRC,2001,High income,GRC_2001
Greece,GRC,2002,High income,GRC_2002
Greece,GRC,2003,High income,GRC_2003
Greece,GRC,2004,High income,GRC_2004
Greece,GRC,2005,High income,GRC_2005
Greece,GRC,2006,High income,GRC_2006
Greece,GRC,2007,High income,GRC_2007
Greece,GRC,2008,High income,GRC_2008
Greece,GRC,2009,High income,GRC_2009
Greece,GRC,2010,High income,GRC_2010
Greece,GRC,2011,High income,GRC_2011
Greece,GRC,2012,High income,GRC_2012
Greece,GRC,2013,High income,GRC_2013
Greece,GRC,2014,High income,GRC_2014
Greece,GRC,2015,High income,GRC_2015
Greece,GRC,2016,High income,GRC_2016
Greenland,GRL,1987,High income,GRL_1987
Greenland,GRL,1988,High income,GRL_1988
Greenland,GRL,1989,High income,GRL_1989
Greenland,GRL,1990,High income,GRL_1990
Greenland,GRL,1991,High income,GRL_1991
Greenland,GRL,1992,High income,GRL_1992
Greenland,GRL,1993,High income,GRL_1993
Greenland,GRL,1994,High income,GRL_1994
Greenland,GRL,1995,High income,GRL_1995
Greenland,GRL,1996,High income,GRL_1996
Greenland,GRL,1997,High income,GRL_1997
Greenland,GRL,1998,High income,GRL_1998
Greenland,GRL,1999,High income,GRL_1999
Greenland,GRL,2000,High income,GRL_2000
Greenland,GRL,2001,High income,GRL_2001
Greenland,GRL,2002,High income,GRL_2002
Greenland,GRL,2003,High income,GRL_2003
Greenland,GRL,2004,High income,GRL_2004
Greenland,GRL,2005,High income,GRL_2005
Greenland,GRL,2006,High income,GRL_2006
Greenland,GRL,2007,High income,GRL_2007
Greenland,GRL,2008,High income,GRL_2008
Greenland,GRL,2009,High income,GRL_2009
Greenland,GRL,2010,High income,GRL_2010
Greenland,GRL,2011,High income,GRL_2011
Greenland,GRL,2012,High income,GRL_2012
Greenland,GRL,2013,High income,GRL_2013
Greenland,GRL,2014,High income,GRL_2014
Greenland,GRL,2015,High income,GRL_2015
Greenland,GRL,2016,High income,GRL_2016
Grenada,GRD,1987,Lower-middle income,GRD_1987
Grenada,GRD,1988,Lower-middle income,GRD_1988
Grenada,GRD,1989,Lower-middle income,GRD_1989
Grenada,GRD,1990,Lower-middle income,GRD_1990
Grenada,GRD,1991,Lower-middle income,GRD_1991
Grenada,GRD,1992,Lower-middle income,GRD_1992
Grenada,GRD,1993,Lower-middle income,GRD_1993
Grenada,GRD,1994,Lower-middle income,GRD_1994
Grenada,GRD,1995,Lower-middle income,GRD_1995
Grenada,GRD,1996,Lower-middle income,GRD_1996
Grenada,GRD,1997,Upper-middle income,GRD_1997
Grenada,GRD,1998,Upper-middle income,GRD_1998
Grenada,GRD,1999,Upper-middle income,GRD_1999
Grenada,GRD,2000,Upper-middle income,GRD_2000
Grenada,GRD,2001,Upper-middle income,GRD_2001
Grenada,GRD,2002,Upper-middle income,GRD_2002
Grenada,GRD,2003,Upper-middle income,GRD_2003
Grenada,GRD,2004,Upper-middle income,GRD_2004
Grenada,GRD,2005,Upper-middle income,GRD_2005
Grenada,GRD,2006,Upper-middle income,GRD_2006
Grenada,GRD,2007,Upper-middle income,GRD_2007
Grenada,GRD,2008,Upper-middle income,GRD_2008
Grenada,GRD,2009,Upper-middle income,GRD_2009
Grenada,GRD,2010,Upper-middle income,GRD_2010
Grenada,GRD,2011,Upper-middle income,GRD_2011
Grenada,GRD,2012,Upper-middle income,GRD_2012
Grenada,GRD,2013,Upper-middle income,GRD_2013
Grenada,GRD,2014,Upper-middle income,GRD_2014
Grenada,GRD,2015,Upper-middle income,GRD_2015
Grenada,GRD,2016,Upper-middle income,GRD_2016
Guam,GUM,1987,High income,GUM_1987
